file,model,seed,difficulty,macro_f1,ece_cal,nll_cal,git_commit,git_branch,device,timestamp
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p4_env0p2_lab0p0.json,conformer_lite,1,hard,0.9855637008915772,0.004688679546117782,0.045290298759937286,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:24:36.800257Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p4_env0p2_lab0p0.json,conformer_lite,2,hard,0.9678683604333705,0.009495548645655315,0.10549074411392212,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:25:30.709302Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p4_env0p2_lab0p0.json,conformer_lite,3,hard,0.9828720478207296,0.005304096301396688,0.06936972588300705,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:26:24.946386Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p4_env0p2_lab0p0.json,conformer_lite,4,hard,0.9842577876942253,0.004945955177148183,0.04736045002937317,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:27:33.598835Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p4_env0p2_lab0p05.json,conformer_lite,0,hard,0.9746358364559722,0.00697607926527659,0.08326485008001328,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:28:27.511801Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p4_env0p2_lab0p05.json,conformer_lite,1,hard,0.9866578133642849,0.0028071051985025406,0.0419924333691597,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:29:57.766946Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p4_env0p2_lab0p05.json,conformer_lite,2,hard,0.9564799965060722,0.009131786088148752,0.141460120677948,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:30:58.898053Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p4_env0p2_lab0p05.json,conformer_lite,3,hard,0.9874441284037185,0.005361619800329208,0.04100162908434868,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:31:52.872446Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p4_env0p2_lab0p05.json,conformer_lite,4,hard,0.9780469000278293,0.0060336002707481375,0.07457298785448074,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:32:19.036032Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p4_env0p2_lab0p1.json,conformer_lite,0,hard,0.9847522788708243,0.0031348268787066143,0.056742046028375626,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:33:40.185017Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p4_env0p2_lab0p1.json,conformer_lite,1,hard,0.9866878859260764,0.006225451678037643,0.0428958423435688,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:34:56.693971Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p4_env0p2_lab0p1.json,conformer_lite,2,hard,0.964397331346156,0.011326970835526785,0.11181145906448364,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:36:12.690223Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p4_env0p2_lab0p1.json,conformer_lite,3,hard,0.96009668259227,0.009710607449213662,0.13284720480442047,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:37:13.488193Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p4_env0p2_lab0p1.json,conformer_lite,4,hard,0.9877197241824672,0.00411650671561559,0.03988838195800781,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:38:14.614392Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p0_lab0p0.json,conformer_lite,0,hard,0.7203032208227278,0.01627359536290169,0.6601850390434265,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:39:37.943511Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p0_lab0p0.json,conformer_lite,1,hard,0.6822912023674964,0.0347262229124705,0.6771574020385742,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:40:38.848054Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p0_lab0p0.json,conformer_lite,2,hard,0.7007458730367833,0.026116389443477,0.6707710027694702,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:41:38.976335Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p0_lab0p0.json,conformer_lite,3,hard,0.7132408678572827,0.035142965634663896,0.6744700074195862,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:42:26.064983Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p0_lab0p0.json,conformer_lite,4,hard,0.6864679302528633,0.02118701582153638,0.6868131756782532,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:43:32.416534Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p0_lab0p05.json,conformer_lite,0,hard,0.7192972264105373,0.009568575829267505,0.6656625866889954,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:44:28.109865Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p0_lab0p05.json,conformer_lite,1,hard,0.7059880279574827,0.05153405332565307,0.7038480043411255,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:45:13.834510Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p0_lab0p05.json,conformer_lite,2,hard,0.6959049841333739,0.026268824974695845,0.6793577671051025,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:46:20.928643Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p0_lab0p05.json,conformer_lite,3,hard,0.7073717025642916,0.012990575661261878,0.6717627644538879,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:47:13.455931Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p0_lab0p05.json,conformer_lite,4,hard,0.7099408977078496,0.019276196936766306,0.6675991415977478,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:48:21.319339Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p0_lab0p1.json,conformer_lite,0,hard,0.7091560472010174,0.016747698664665224,0.6588014364242554,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:49:21.170797Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p0_lab0p1.json,conformer_lite,1,hard,0.682605955819282,0.016627841512362164,0.7294097542762756,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:50:21.049027Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p0_lab0p1.json,conformer_lite,2,hard,0.7144023240756348,0.02064882704615593,0.6692536473274231,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:51:21.216553Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p0_lab0p1.json,conformer_lite,3,hard,0.7152958520635857,0.024734747687975563,0.6447475552558899,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:52:49.952950Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p0_lab0p1.json,conformer_lite,4,hard,0.7091553072514301,0.02289973733822505,0.6662462949752808,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:53:49.850222Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p1_lab0p0.json,conformer_lite,0,hard,0.8314827330382739,0.03753929129242897,0.40576374530792236,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:54:49.468113Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p1_lab0p0.json,conformer_lite,1,hard,0.9382240018051073,0.006536424587170283,0.19244372844696045,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:55:49.448708Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p1_lab0p0.json,conformer_lite,2,hard,0.950917021403962,0.007450148036082585,0.1417263001203537,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:56:35.511201Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p1_lab0p0.json,conformer_lite,3,hard,0.923117269951067,0.010751419524351755,0.2505286931991577,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:57:57.140160Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p1_lab0p0.json,conformer_lite,4,hard,0.8532139051059489,0.021865081697702408,0.40920716524124146,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:58:57.575670Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p1_lab0p05.json,conformer_lite,0,hard,0.9365048839645933,0.011386349777380626,0.19582433998584747,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T02:59:50.265991Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p1_lab0p05.json,conformer_lite,1,hard,0.9283368442755736,0.012494143158197402,0.2022332400083542,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:00:50.757652Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p1_lab0p05.json,conformer_lite,2,hard,0.944947728317076,0.01063426195581754,0.17177611589431763,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:01:57.536703Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p1_lab0p05.json,conformer_lite,3,hard,0.8454173398115521,0.028882441153128942,0.41062110662460327,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:03:12.454552Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p1_lab0p05.json,conformer_lite,4,hard,0.9330056358806342,0.008141833831866584,0.20468094944953918,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:04:19.966053Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p1_lab0p1.json,conformer_lite,0,hard,0.912396897856932,0.015197719464699428,0.26600268483161926,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:05:27.131203Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p1_lab0p1.json,conformer_lite,1,hard,0.9302281004185384,0.009483321289221447,0.21990498900413513,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:06:35.021884Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p1_lab0p1.json,conformer_lite,2,hard,0.9193382246377363,0.010713854839404423,0.24418778717517853,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:07:35.912753Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p1_lab0p1.json,conformer_lite,3,hard,0.9200764812063651,0.017942034450670084,0.2237585037946701,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:09:04.214936Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p1_lab0p1.json,conformer_lite,4,hard,0.8587856895495876,0.025559398477276164,0.382743239402771,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:10:05.431976Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p2_lab0p0.json,conformer_lite,0,hard,0.9431844407470995,0.008927796343962353,0.1791619509458542,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:10:57.820305Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p2_lab0p0.json,conformer_lite,1,hard,0.9561443186349585,0.01049562045931816,0.12537282705307007,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:11:57.713767Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p2_lab0p0.json,conformer_lite,2,hard,0.9411272772385093,0.008767364660898844,0.15562641620635986,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:12:43.774805Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p2_lab0p0.json,conformer_lite,3,hard,0.9539430333781677,0.009996310671170553,0.15052902698516846,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:14:04.206622Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p2_lab0p0.json,conformer_lite,4,hard,0.9562405740970331,0.006581690092881521,0.1393011212348938,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:15:11.968758Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p2_lab0p05.json,conformer_lite,0,hard,0.9332103155790603,0.013342711597681047,0.20215755701065063,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:16:19.044470Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p2_lab0p05.json,conformer_lite,1,hard,0.9558310587085735,0.01135560299952825,0.14471285045146942,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:17:48.137450Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p2_lab0p05.json,conformer_lite,2,hard,0.9344981572862222,0.014955541362365085,0.1775074601173401,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:18:48.008999Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p2_lab0p05.json,conformer_lite,3,hard,0.9480571688495476,0.01118115668495496,0.15845686197280884,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:19:40.841463Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p2_lab0p05.json,conformer_lite,4,hard,0.9397805350786324,0.009032533208529153,0.18045467138290405,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:20:42.070175Z
results_gpu/d2\paperA_conformer_lite_hard_s0_cla0p8_env0p2_lab0p1.json,conformer_lite,0,hard,0.9528299272673344,0.008924183199803036,0.14189043641090393,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:21:50.123714Z
results_gpu/d2\paperA_conformer_lite_hard_s1_cla0p8_env0p2_lab0p1.json,conformer_lite,1,hard,0.9157542565817242,0.01638571630915006,0.237350195646286,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:22:43.441168Z
results_gpu/d2\paperA_conformer_lite_hard_s2_cla0p8_env0p2_lab0p1.json,conformer_lite,2,hard,0.9172640373187297,0.009235374013582865,0.23116792738437653,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:23:29.232003Z
results_gpu/d2\paperA_conformer_lite_hard_s3_cla0p8_env0p2_lab0p1.json,conformer_lite,3,hard,0.937818962696169,0.010556141773859658,0.19873112440109253,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:24:29.588975Z
results_gpu/d2\paperA_conformer_lite_hard_s4_cla0p8_env0p2_lab0p1.json,conformer_lite,4,hard,0.9146100739615928,0.017980274568001428,0.26287493109703064,3362d841ba445da39c61faced4d2abc05e508de2,feat/enhanced-model-and-sweep,cuda,2025-08-17T03:25:29.742470Z
