file,meta.model,meta.seed,meta.F,meta.T,meta.num_classes,meta.git_commit,meta.git_branch,meta.device,meta.timestamp,args.difficulty,metrics.macro_f1,metrics.falling_f1,metrics.ece_cal,metrics.nll_cal,metrics.brier,metrics.mutual_misclass
results_cpu/paperA_conformer_lite_hard_7.json,conformer_lite,7,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T17:51:08.689018Z,hard,0.9598999718435435,0.9598999718435435,0.02553490449984868,0.11313486844301224,0.0075942532823898515,0.005571425670263888
results_cpu/paperA_conformer_lite_hard_8.json,conformer_lite,8,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T19:10:34.481693Z,hard,0.9576622026168726,0.9576622026168726,0.01951862057050069,0.10728033632040024,0.006629275455027502,0.005792479234380643
results_cpu/paperA_conformer_lite_hard_9.json,conformer_lite,9,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T19:41:02.934959Z,hard,0.781029143061388,0.781029143061388,0.09638535300890605,0.6329774260520935,0.040480423603683126,0.030443779381384647
results_cpu/paperA_enhanced_hard_0.json,enhanced,0,52,128,8,,,,,hard,0.985416996922347,0.985416996922347,0.010537401040395102,0.034904204308986664,0.0022969062450305154,0.0020438716984769617
results_cpu/paperA_enhanced_hard_1.json,enhanced,1,52,128,8,,,,,hard,0.9926965111391342,0.9926965111391342,0.005572245121002197,0.01913006603717804,0.001195853324581473,0.0010278024253179534
results_cpu/paperA_enhanced_hard_2.json,enhanced,2,52,128,8,,,,,hard,0.9850468459055266,0.9850468459055266,0.014766010244687398,0.06510604918003082,0.0035846135435890695,0.0021263947320285348
results_cpu/paperA_enhanced_hard_3.json,enhanced,3,52,128,8,,,,,hard,0.9773595819972916,0.9773595819972916,0.011391725738843284,0.0947386771440506,0.00471964236641639,0.00319913040548652
results_cpu/paperA_enhanced_hard_4.json,enhanced,4,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T14:33:42.608981Z,hard,0.9787325333882652,0.9787325333882652,0.006725122332572938,0.059180133044719696,0.0036389589898505248,0.0029988529923552893
results_cpu/paperA_enhanced_hard_5.json,enhanced,5,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T16:04:21.721400Z,hard,0.9925280543701597,0.9925280543701597,0.009906785090764364,0.04113561287522316,0.001568028508991849,0.0010304969445405281
results_cpu/paperA_enhanced_hard_6.json,enhanced,6,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T16:52:38.909504Z,hard,0.9812798312798312,0.9812798312798312,0.010913257598876954,0.054605383425951004,0.003634540536252079,0.0026550830122258695
results_cpu/paperA_enhanced_hard_7.json,enhanced,7,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T17:30:50.452956Z,hard,0.9764177337716007,0.9764177337716007,0.011582093834877016,0.06518669426441193,0.003763875369892045,0.0033481850648488416
results_cpu/paperA_enhanced_hard_8.json,enhanced,8,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T18:45:03.288706Z,hard,0.9656688764811205,0.9656688764811205,0.0320780998468399,0.13913123309612274,0.007119640718142944,0.00478644301707682
results_cpu/paperA_enhanced_hard_9.json,enhanced,9,52,128,8,0006a1c76ebb8c20eb282c0318353b220b39c479,feat/enhanced-model-and-sweep,cpu,2025-08-14T19:20:34.178573Z,hard,0.9963737649779272,0.9963737649779272,0.003333151340484619,0.035485949367284775,0.0008332936321269962,0.0005175983436853002
