file,model,seed,difficulty,macro_f1,ece_cal,nll_cal,brier,class_overlap,env_burst_rate,gain_drift_std,sc_corr_rho,label_noise_prob
results_gpu/d2/paperA_bilstm_hard_s0_cla0p8_env0p2_lab0p0.json,bilstm,0,hard,0.9561806681196368,0.015422265271345775,0.12766221165657043,0.008543561357226667,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s0_cla0p8_env0p2_lab0p05.json,bilstm,0,hard,0.9465973094583339,0.011353706061840056,0.13977909088134766,0.009782518121306455,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s0_cla0p8_env0p2_lab0p1.json,bilstm,0,hard,0.9635734494055326,0.007390351315339406,0.11557969450950623,0.007119354404881716,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p0_lab0p0.json,bilstm,1,hard,1.0,0.0,4.609399972821393e-09,1.3095855617210735e-14,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p0_lab0p05.json,bilstm,1,hard,1.0,0.0,1.2636163226886765e-08,9.543928408950562e-15,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p0_lab0p1.json,bilstm,1,hard,1.0,0.0,2.980218516412947e-09,6.630223004435495e-15,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p1_lab0p0.json,bilstm,1,hard,1.0,1.7881393432617188e-07,1.957667592478174e-07,6.960291747387738e-12,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p1_lab0p05.json,bilstm,1,hard,1.0,0.0,3.695473704823371e-09,7.150915803668133e-15,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p1_lab0p1.json,bilstm,1,hard,1.0,0.0,1.1245358422229401e-08,2.4977518151927747e-14,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p2_lab0p0.json,bilstm,1,hard,1.0,0.0,4.291506705556003e-09,1.3798666873769893e-14,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p2_lab0p05.json,bilstm,1,hard,1.0,0.0,4.1999193456376815e-08,1.1040464698334817e-12,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p0_env0p2_lab0p1.json,bilstm,1,hard,1.0,0.0,3.4967888584702678e-09,8.569064931223367e-15,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p0_lab0p0.json,bilstm,1,hard,0.9276487270283513,0.02087115815281868,0.20367936789989471,0.014173732568848062,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p0_lab0p05.json,bilstm,1,hard,0.9290000806911469,0.007388491372267406,0.19828063249588013,0.013870653691773276,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p0_lab0p1.json,bilstm,1,hard,0.9225263861948709,0.008357777456442514,0.22776322066783905,0.0156944926192691,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p1_lab0p0.json,bilstm,1,hard,0.9280596118799174,0.008391854822635651,0.20422415435314178,0.0142100359238076,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p1_lab0p05.json,bilstm,1,hard,0.9315801955499119,0.012592905461788177,0.202567458152771,0.013758325474278833,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p1_lab0p1.json,bilstm,1,hard,0.8969511824600807,0.021125223497549694,0.2982694208621979,0.020800656354034757,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p2_lab0p0.json,bilstm,1,hard,0.935646849000883,0.009805324077606202,0.1782715618610382,0.012565592452520702,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p2_lab0p05.json,bilstm,1,hard,0.9140800032763201,0.01453204678495725,0.23376688361167908,0.01636475485226481,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p4_env0p2_lab0p1.json,bilstm,1,hard,0.9317730128225997,0.008421460171540579,0.19719037413597107,0.013645347826711396,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p0_lab0p0.json,bilstm,1,hard,0.6858659567986929,0.020316641877094904,0.6797179579734802,0.05007382631661604,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p0_lab0p05.json,bilstm,1,hard,0.717225186011041,0.04448733707269032,0.673944354057312,0.049072604262048417,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p0_lab0p1.json,bilstm,1,hard,0.7069867032084629,0.021128713071346283,0.6691588759422302,0.04923613536668495,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p1_lab0p0.json,bilstm,1,hard,0.9070521878302056,0.014738919804493586,0.2487977147102356,0.016851447827238027,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p1_lab0p05.json,bilstm,1,hard,0.7046873895564465,0.027301027188698448,0.6650832295417786,0.048491880764844696,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p1_lab0p1.json,bilstm,1,hard,0.9111921459452319,0.022068667113780974,0.2868058979511261,0.018704882609426182,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p2_lab0p0.json,bilstm,1,hard,0.9466347107794435,0.01013888649145762,0.15401549637317657,0.010422807834568044,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p2_lab0p05.json,bilstm,1,hard,0.9578739869551895,0.00284086283047994,0.14170809090137482,0.008649435858845953,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s1_cla0p8_env0p2_lab0p1.json,bilstm,1,hard,0.9401261766603126,0.013830340723196666,0.16655217111110687,0.011091647259200482,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p0_lab0p0.json,bilstm,2,hard,1.0,0.0,4.529929320540305e-09,1.1479350386583524e-14,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p0_lab0p05.json,bilstm,2,hard,1.0,0.0,1.5814951126458254e-08,7.321344688504665e-14,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p0_lab0p1.json,bilstm,2,hard,1.0,0.0,1.9868188871896564e-08,1.2729540029737103e-14,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p1_lab0p0.json,bilstm,2,hard,0.9996692421445009,0.0005169750650723775,0.0012872208608314395,7.327982511523287e-05,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p1_lab0p05.json,bilstm,2,hard,1.0,0.0,2.8610125379913143e-09,5.039132343219726e-15,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p1_lab0p1.json,bilstm,2,hard,1.0,0.0,3.0994269373252337e-09,7.246531038553809e-15,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p2_lab0p0.json,bilstm,2,hard,0.999654011273983,0.0003333091735839844,0.02095433883368969,8.33333333454379e-05,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p2_lab0p05.json,bilstm,2,hard,0.9996566521990251,0.00032955408096313477,0.0015002890722826123,8.149367609905039e-05,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p0_env0p2_lab0p1.json,bilstm,2,hard,0.9996695646427212,0.0002610929807027181,0.0005097432294860482,5.112761668279111e-05,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p0_lab0p0.json,bilstm,2,hard,0.9347787800192018,0.006660722921291987,0.17668141424655914,0.01230972183829759,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p0_lab0p05.json,bilstm,2,hard,0.928535261141886,0.010031403263409932,0.20697623491287231,0.014197779696623525,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p0_lab0p1.json,bilstm,2,hard,0.9235649011912108,0.017057443877061207,0.20140987634658813,0.014071153629011502,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p1_lab0p0.json,bilstm,2,hard,0.9281169842417797,0.013631661196549733,0.1900911033153534,0.013372945701131808,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p1_lab0p05.json,bilstm,2,hard,0.9293374674159911,0.008456558167934418,0.20267820358276367,0.013804697340902635,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p1_lab0p1.json,bilstm,2,hard,0.9270332531048484,0.009908045649528503,0.1988014280796051,0.01366291093577011,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p2_lab0p0.json,bilstm,2,hard,0.9419923216267665,0.009346295018990834,0.16828884184360504,0.01141228095298023,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p2_lab0p05.json,bilstm,2,hard,0.9725289391615757,0.0075873221655686695,0.08712886273860931,0.005570476008248344,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p4_env0p2_lab0p1.json,bilstm,2,hard,0.9046836924909734,0.020923142711321514,0.2465396374464035,0.0177260258931929,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p0_lab0p0.json,bilstm,2,hard,0.6985182701712257,0.024233938892682393,0.6719346642494202,0.04963532985634176,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p0_lab0p05.json,bilstm,2,hard,0.6987780426029018,0.014385433177153269,0.6834580302238464,0.049890435225793645,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p0_lab0p1.json,bilstm,2,hard,0.6975510070244252,0.022384108821551004,0.6760787963867188,0.04949864278970608,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p1_lab0p0.json,bilstm,2,hard,0.7068032658764103,0.020339385261138283,0.6669763326644897,0.04923039872885043,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p1_lab0p05.json,bilstm,2,hard,0.9122674081878235,0.018933222492535907,0.23910121619701385,0.016024046514698624,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p1_lab0p1.json,bilstm,2,hard,0.9125502292239616,0.010903966923554737,0.2424176037311554,0.01598648625158915,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p2_lab0p0.json,bilstm,2,hard,0.9392723429194243,0.013277665674686433,0.15679939091205597,0.011072904810414291,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p2_lab0p05.json,bilstm,2,hard,0.961618212713174,0.005922885894775391,0.1154169887304306,0.007413105671387511,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s2_cla0p8_env0p2_lab0p1.json,bilstm,2,hard,0.9604733592196117,0.010390069385369616,0.12112048268318176,0.007776375139131938,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p0_lab0p0.json,bilstm,3,hard,1.0,0.0,2.821277789166743e-08,4.0313574269802516e-14,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p0_lab0p05.json,bilstm,3,hard,1.0,0.0,4.6570633571718645e-08,2.1692835548061e-13,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p0_lab0p1.json,bilstm,3,hard,1.0,0.0,4.132564068726197e-09,1.2092135667380121e-14,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p1_lab0p0.json,bilstm,3,hard,1.0,0.0,4.172298950777531e-09,1.3034423526298563e-14,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p1_lab0p05.json,bilstm,3,hard,1.0,0.0,4.331242475785757e-09,1.411108387376217e-14,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p1_lab0p1.json,bilstm,3,hard,1.0,0.0,1.8079745700561034e-08,1.6497558588750795e-13,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p2_lab0p0.json,bilstm,3,hard,1.0,1.7881393432617188e-07,2.1538318151215208e-07,3.3830622202612435e-11,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p2_lab0p05.json,bilstm,3,hard,0.9996749561970802,0.0002286426226298014,0.0022778220009058714,9.406688760474483e-05,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p0_env0p2_lab0p1.json,bilstm,3,hard,0.9996693589669674,0.0003333091735839844,0.041275687515735626,8.333333334152699e-05,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p0_lab0p0.json,bilstm,3,hard,0.9299684912960042,0.006045166810353597,0.19039839506149292,0.013423948889024774,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p0_lab0p05.json,bilstm,3,hard,0.9191119828652505,0.01051616864403089,0.21377535164356232,0.014732577687728936,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p0_lab0p1.json,bilstm,3,hard,0.9339720428033647,0.011355624943971633,0.18686096370220184,0.013038616945269478,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p1_lab0p0.json,bilstm,3,hard,0.9124165501426575,0.015432400465011598,0.24469584226608276,0.01701929337570233,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p1_lab0p05.json,bilstm,3,hard,0.9254328164855947,0.0121542682548364,0.2169063687324524,0.014539277333543448,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p1_lab0p1.json,bilstm,3,hard,0.930933135744368,0.013620457420746485,0.18868941068649292,0.013018979606560793,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p2_lab0p0.json,bilstm,3,hard,0.9436305961909183,0.008814516137043635,0.15803462266921997,0.010724972555474086,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p2_lab0p05.json,bilstm,3,hard,0.9283583273028758,0.00996186097462972,0.19998787343502045,0.013640748734189936,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p4_env0p2_lab0p1.json,bilstm,3,hard,0.9356065794946883,0.01114644596974055,0.17059554159641266,0.012051625372817227,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p0_lab0p0.json,bilstm,3,hard,0.7029401846637029,0.019743497133255006,0.6605539321899414,0.048372221359779435,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p0_lab0p05.json,bilstm,3,hard,0.7130026717396302,0.0260076920290788,0.6792237162590027,0.049353217156225676,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p0_lab0p1.json,bilstm,3,hard,0.7228367289532258,0.021791425704956055,0.6385647654533386,0.047179357001542147,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p1_lab0p0.json,bilstm,3,hard,0.8897655699395601,0.015804612706104913,0.2710382044315338,0.019122422796125877,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p1_lab0p05.json,bilstm,3,hard,0.7023934938240581,0.015227398524681728,0.6891739964485168,0.05012136674569161,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p1_lab0p1.json,bilstm,3,hard,0.9268810189299432,0.012488312184810637,0.2030198723077774,0.01367635652988244,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p2_lab0p0.json,bilstm,3,hard,0.9549846051392137,0.009384257197380067,0.1259070485830307,0.008392272310978357,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p2_lab0p05.json,bilstm,3,hard,0.9471651265150578,0.010956700374682743,0.1496010720729828,0.01021451541519924,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s3_cla0p8_env0p2_lab0p1.json,bilstm,3,hard,0.9546959993933848,0.006836101442575454,0.14000630378723145,0.00868813891979284,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p0_lab0p0.json,bilstm,4,hard,0.9996519631978837,0.00039956716696421305,0.0006760791293345392,5.697270662480274e-05,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p0_lab0p05.json,bilstm,4,hard,0.9996837257742728,0.0003949847221374512,0.0006208306294865906,5.548279671576517e-05,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p0_lab0p1.json,bilstm,4,hard,0.9996774172065246,0.00025184879700342814,0.0015196078456938267,9.355460075793657e-05,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p1_lab0p0.json,bilstm,4,hard,0.9996519631978837,0.00028440211216608686,0.0004798201844096184,4.3110021525647955e-05,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p1_lab0p05.json,bilstm,4,hard,0.9996700327098009,0.00035376596450805656,0.0027043360751122236,0.00011147306228783493,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p1_lab0p1.json,bilstm,4,hard,0.9993303919104741,0.00041328509648640946,0.0006119440076872706,5.685363281349794e-05,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p2_lab0p0.json,bilstm,4,hard,0.9996519631978837,0.00026612510283788044,0.0004318324208725244,3.8993477724469444e-05,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p2_lab0p05.json,bilstm,4,hard,1.0,0.0,2.781544106156275e-09,2.8062296735304017e-15,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p0_env0p2_lab0p1.json,bilstm,4,hard,1.0,0.0,4.450450230564229e-09,1.4916937194472234e-14,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p0_lab0p0.json,bilstm,4,hard,0.9280948227963475,0.008553672949473064,0.19428609311580658,0.013703446418439737,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p0_lab0p05.json,bilstm,4,hard,0.9316661680165743,0.00927157962322235,0.1918199062347412,0.013268084554061251,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p0_lab0p1.json,bilstm,4,hard,0.9314591528602991,0.009333212375640871,0.18737564980983734,0.013201138689051501,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p1_lab0p0.json,bilstm,4,hard,0.9281090083326176,0.007074309319257737,0.19061574339866638,0.013186083500689096,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p1_lab0p05.json,bilstm,4,hard,0.9316536392285013,0.00872184184193611,0.19298085570335388,0.013286423399514408,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p1_lab0p1.json,bilstm,4,hard,0.9246462950146987,0.007430621365706125,0.19708113372325897,0.01391544131072528,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p2_lab0p0.json,bilstm,4,hard,0.9565727807600605,0.006019662857055664,0.12590686976909637,0.008649815704857695,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p2_lab0p05.json,bilstm,4,hard,0.935384866183775,0.01020823363463084,0.18382149934768677,0.012605494482268297,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p4_env0p2_lab0p1.json,bilstm,4,hard,0.9342026628758047,0.005702882468700409,0.18874040246009827,0.012892356383792321,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p0_lab0p0.json,bilstm,4,hard,0.6914393178094015,0.019268063485622402,0.678304135799408,0.05032449931114702,0.8,0.0,0.1,0.5,0.0
